id,highway,maxspeed,lit,sidewalk,n_nodes,lat,lon,safety_score
59358769,residential,,,,2,12.97774765,77.6345915,55
59358771,residential,,,,2,12.96728475,77.637473,55
59358772,residential,,,,2,12.97791015,77.6294145,55
59358773,residential,,,both,7,12.9813795,77.63640967142858,60
59358776,residential,,,,2,12.97161945,77.6396378,55
59358778,residential,,,,2,12.97537825,77.6331225,55
59358779,residential,,,,3,12.978821733333334,77.6373574,55
59358780,residential,,,,3,12.976160066666669,77.63792983333333,55
59358781,residential,,,,4,12.967927475,77.637820825,55
59358782,residential,,,,6,12.977631883333332,77.63885041666667,50
59358783,residential,,,,2,12.97596715,77.6327507,55
59358784,residential,,,,3,12.9681893,77.63980793333333,55
59358787,residential,,,separate,6,12.9815849,77.63967543333332,50
59358790,residential,,,,7,12.967860885714286,77.6391625142857,50
59358791,residential,,,,3,12.977693033333331,77.63000033333333,55
59358792,residential,,,,2,12.9790484,77.63108115,55
59358793,living_street,,,,2,12.96792365,77.63970205000001,60
59358797,residential,,,,2,12.97561145,77.6329817,55
59358799,residential,,,,4,12.97422805,77.63952135,55
59358800,residential,,,,2,12.9689404,77.63847725,55
59358801,residential,,,,9,12.976958366666668,77.63372953333334,50
59358803,residential,,,,2,12.9806769,77.6361719,55
59358804,residential,,,,2,12.97732445,77.63070429999999,55
59358805,residential,,yes,,2,12.9716356,77.6400595,70
59358806,residential,,,,2,12.9776709,77.6317207,55
59358808,residential,,,,8,12.97055905,77.638466275,50
59358810,residential,,,,6,12.964749183333332,77.63983406666667,50
59358811,residential,,,,2,12.9770042,77.6314105,55
59358814,residential,,,both,12,12.980317275,77.63595844166666,60
59358819,residential,,,separate,8,12.980511175,77.6392104375,50
59358821,residential,,,,3,12.977695766666663,77.63144873333334,55
59358822,residential,,,,2,12.97299415,77.63984565000001,55
59358825,residential,,,,5,12.981246959999998,77.63420164,55
59358827,residential,,,,2,12.96899795,77.63929925,55
59358829,residential,,,,2,12.97262365,77.6355037,55
59358832,residential,,,,2,12.97520835,77.63475170000001,55
59358833,residential,,,,3,12.9734028,77.64077776666666,55
59358835,residential,,yes,,4,12.979387675,77.6397021,70
59358838,residential,,,,25,12.975509372,77.631612772,50
59358839,living_street,,,,2,12.97757785,77.6319871,60
59358841,residential,,,,2,12.9788888,77.6298792,55
59358844,residential,,,,2,12.976304,77.63236764999999,55
59358848,residential,,,,14,12.977249535714284,77.63855293571429,50
59358850,residential,,,,3,12.971607433333332,77.63494013333333,55
59358852,residential,,,,2,12.9773927,77.6345093,55
59358856,residential,,,,11,12.978649427272728,77.63473393636365,50
59358857,residential,,,,14,12.967487357142858,77.6397526,50
59358858,residential,,yes,,13,12.970778223076923,77.63873082307693,65
59358862,residential,,,,10,12.976597860000002,77.63346121,50
59358863,residential,,,,4,12.96939955,77.637632125,55
59358864,residential,,,,2,12.97855845,77.63141875,55
59358866,residential,,,,4,12.98284365,77.639161275,55
59358867,residential,,,,2,12.97411655,77.63369455,55
59358869,residential,,,,3,12.9759573,77.63988386666666,55
59358871,residential,,,,2,12.9779911,77.6292672,55
59358872,residential,,,,2,12.97607695,77.63257725,55
59358873,residential,,,,4,12.97593575,77.637638175,55
59358874,residential,,,,3,12.9672405,77.63778026666667,55
59358875,residential,,,,2,12.96891125,77.63806059999999,55
59358876,residential,,,separate,6,12.980756116666669,77.6397136,50
59358877,residential,,,,2,12.97769535,77.62983975,55
59358878,residential,,,,2,12.9766856,77.6403196,55
59358884,residential,,,,3,12.976077766666668,77.63861156666667,55
59358887,residential,,,,2,12.9768537,77.63163159999999,55
59358888,pedestrian,,,,2,12.9730049,77.63948859999999,63
59358895,residential,,,,4,12.9769816,77.63364285,55
59358896,residential,,,,2,12.9791093,77.63078285,55
59358897,residential,,,,6,12.9742891,77.64025063333334,50
59358899,residential,,,,3,12.977482566666666,77.63222563333333,55
59358900,residential,,,,2,12.977128,77.63117775,55
59358901,living_street,,,,2,12.9780406,77.6303901,60
61494916,service,,,,4,12.9541027,77.63990849999999,55
61494917,residential,,,,8,12.95306575,77.64004015,50
61494918,residential,,,,3,12.952774066666665,77.640231,55
61494922,residential,,,,4,12.970695075,77.63549455,55
61494924,tertiary,,,,4,12.971107175,77.63460375,54
61494927,tertiary,,,,2,12.9716845,77.63595989999999,54
61494955,tertiary,,,,3,12.970814933333337,77.63393086666666,54
66079116,residential,,,,4,12.975014725,77.64733735,55
66080925,residential,,yes,,5,12.973861779999998,77.64758536,70
66080943,residential,,,,18,12.974205627777778,77.64936911666666,50
66081734,residential,,,,8,12.9733670875,77.6495917,50
70807037,residential,,,,3,12.962036966666666,77.64527136666668,55
70808075,residential,,,,9,12.9639363,77.6457119,50
70808077,residential,,,,3,12.961154266666668,77.64721743333332,55
70971417,residential,,,,4,12.961427275,77.647341675,55
70971418,residential,,,,2,12.960615,77.64665690000001,55
70971419,residential,,,,5,12.96090836,77.64675042,55
70971421,residential,,,,6,12.962308466666668,77.64829851666667,50
70971424,residential,,,,3,12.9625726,77.64390423333333,55
70971427,residential,,,,2,12.9616576,77.6448958,55
70971428,residential,,,,4,12.96458185,77.64496622499999,55
70971430,residential,,,,2,12.9638055,77.64376619999999,55
70971431,residential,,,,8,12.9614277875,77.6445836375,50
70971432,residential,,,,3,12.961689466666668,77.64540419999999,55
70971433,residential,,,,8,12.96202055,77.6444743125,50
70971434,residential,,,,3,12.962538266666668,77.64421726666667,55
70971553,residential,,,,6,12.9618998,77.64305138333334,50
70971555,residential,,,,4,12.96223195,77.642204725,55
70971556,residential,,,,6,12.964607333333332,77.6434765,50
70971558,residential,,,,3,12.964858633333334,77.64278623333333,55
70971655,residential,,,both,5,12.96834938,77.64824228,65
70971657,residential,,,,2,12.96560515,77.6481693,55
70971658,residential,,,,29,12.964427744827583,77.64861825172414,50
72099280,secondary,,,separate,11,12.980310827272728,77.61195786363636,48
72099282,secondary,,,,10,12.980872819999998,77.61070729000001,48
72099301,tertiary,,,,19,12.984319757894738,77.61768883157895,49
72545859,service,,,,15,12.952058153333333,77.64079467333333,50
78605277,residential,,,,9,12.955078744444444,77.65057587777778,50
82072084,residential,,,,2,12.97465805,77.64864255,55
91890599,tertiary,30.0,,separate,15,12.96180458,77.60143461999999,69
91890603,primary,20.0,,separate,13,12.965446284615384,77.59745983846155,65
91890605,secondary,,,separate,8,12.97566195,77.6145435375,48
91890608,tertiary,30.0,,separate,15,12.961925846666666,77.60132367333334,69
91890609,service,,,,6,12.961240316666666,77.60136286666666,50
91892792,footway,,,,2,12.96672905,77.59879295,65
91892794,residential,,,,6,12.9670116,77.59975008333333,50
91892795,residential,,,,5,12.96403756,77.59697728,55
91892803,primary,20.0,yes,,12,12.964967775,77.59826780833333,80
91894181,primary,20.0,,,6,12.96494605,77.59660261666666,65
93576221,secondary,,yes,both,8,12.969535275,77.647610925,73
93688006,tertiary,,,left,18,12.974258055555556,77.58380695555554,59
95857804,residential,,,,9,12.969405333333334,77.62560517777779,50
95857807,residential,,,,2,12.96941945,77.6268701,55
95857808,residential,,,,4,12.969824425,77.62807555,55
95857809,residential,,,,8,12.9692128875,77.62825345,50
95933749,secondary,,,,5,12.98332624,77.56031264,53
95935339,secondary_link,,,,9,12.983143455555556,77.56031286666666,50
95935341,secondary,,,,5,12.983257,77.56027094,53
95935346,secondary,,,,23,12.981196730434784,77.55785188695653,48
95935347,secondary,,,,6,12.983834166666666,77.55776701666666,48
95936738,secondary,,,,2,12.9849909,77.55577995,53
95936739,secondary,,,,6,12.987697816666667,77.55036016666666,48
95936742,secondary,,,,23,12.98607461304348,77.55184492173912,48
95939940,residential,,,,5,12.9875333,77.55347893999999,55
95939942,residential,,,,4,12.98862415,77.553377525,55
95939943,residential,,,,6,12.986871383333332,77.55381316666667,50
95939944,residential,,,,7,12.987591871428572,77.55280605714286,50
95939946,tertiary,,,,6,12.990715133333332,77.55607015,49
95939947,residential,,,,5,12.98780972,77.55315348,55
95939948,residential,,,,6,12.989524133333331,77.55341751666667,50
95940654,tertiary,,,,8,12.988823925,77.5559866625,49
95940751,residential,,,,18,12.986400483333334,77.55916000555555,50
95941191,residential,,,,26,12.988225080769231,77.55808685384615,50
95941193,residential,,,,2,12.988419,77.55836595,55
95941194,residential,,,,2,12.98869585,77.5588249,55
95949831,residential,,,,5,12.98940864,77.55676186000001,55
96167891,residential,,,,4,12.98817275,77.55174815,55
96167892,residential,,,,14,12.984714342857144,77.55067813571428,50
96167893,residential,,,,3,12.988346733333332,77.55171303333333,55
96167894,residential,,,,3,12.9880199,77.5516789,55
97518339,service,,,,2,12.9660863,77.60740115,55
98168193,residential,,,,6,12.953839383333332,77.56654618333333,50
98168195,residential,,,,12,12.952255358333334,77.564712375,50
98168198,residential,,,,5,12.95182654,77.5658537,55
98168199,steps,,,,2,12.95241635,77.56457549999999,55
98168201,residential,,,,3,12.9527946,77.56718983333333,55
98168204,residential,,,,10,12.9530811,77.56549461,50
98168206,residential,,,,4,12.9559629,77.56408525,55
98168208,residential,,,,3,12.955627866666669,77.5639694,55
98168211,residential,,,,13,12.955956469230768,77.56660884615384,50
98168212,residential,,,,3,12.9511484,77.56639876666667,55
98168216,residential,,,,5,12.95407722,77.55775320000001,55
98168218,residential,,,,5,12.952085299999998,77.56520576,55
98168219,residential,,,,3,12.952324566666666,77.56506706666667,55
98168224,residential,,,,17,12.955698811764703,77.56522887058823,50
98168229,residential,,,,3,12.9534831,77.5653969,55
98168230,residential,,,,5,12.95471548,77.56659271999999,55
98168233,residential,,,,6,12.9543494,77.56611996666668,50
98168236,residential,,,,6,12.956392766666667,77.56496265,50
98168238,residential,,,,8,12.9555264375,77.5564147125,50
98168240,residential,,,,8,12.95232455,77.566471875,50
98168245,residential,,,,6,12.955088733333334,77.55796133333332,50
98168246,residential,,,,5,12.95629148,77.56410864,55
98168248,residential,,,,3,12.9539117,77.5579842,55
98168254,residential,,,,3,12.9531464,77.56505320000001,55
98168255,residential,,,,4,12.95549605,77.566253625,55
98168256,residential,,,,13,12.954040361538462,77.5664123923077,50
98168258,residential,,,,2,12.95486315,77.55836915,55
98168261,residential,,,,9,12.956156766666668,77.56453352222222,50
98168264,residential,,,,7,12.9565617,77.56583397142857,50
98168267,residential,,,,5,12.95346252,77.56580054,55
98168271,residential,,,,2,12.95459115,77.55841459999999,55
98168273,residential,,,,8,12.9526305125,77.5656337,50
98169390,residential,,,,6,12.9545845,77.56409738333333,50
98169392,residential,,,,11,12.954569609090909,77.56225370909091,50
98169395,residential,,,,2,12.9513609,77.565517,55
98169396,residential,,,,3,12.9535974,77.5637995,55
98169398,residential,,,,3,12.956256166666668,77.56206686666667,55
98169402,residential,,,,4,12.9540994,77.56224235,55
98169404,residential,,,,27,12.95360811851852,77.56141918148148,50
98169407,residential,,,,2,12.95143515,77.56515575,55
98169409,residential,,,,13,12.955049092307693,77.56300376923076,50
98169412,residential,,,,7,12.954206428571428,77.56458428571429,50
98812144,residential,,,,4,12.973152225,77.5570987,55
98812145,residential,,,,2,12.9708633,77.5565618,55
98812146,residential,,,,3,12.972868233333337,77.55729263333333,55
98812149,residential,,,,15,12.96789792,77.5498792,50
98812151,residential,,,,7,12.96930822857143,77.5515942,50
99452388,secondary,,,separate,24,12.952541570833333,77.58341342916667,48
103639924,secondary,,,,2,12.975022,77.6079245,53
105201129,residential,,,,12,12.975879383333334,77.63526145,50
105201132,residential,,,,7,12.973271971428572,77.63324758571427,50
105201134,residential,,,,5,12.97382444,77.63435132,55
105201135,residential,,,,2,12.97449915,77.63373665,55
105202415,residential,,,,12,12.9585613,77.637237575,50
105317881,residential,,,,14,12.980630199999998,77.63355972142857,50
105317887,residential,,,,14,12.985416028571429,77.63517388571428,50
105317899,footway,,,,5,12.98003458,77.63380368,65
105317901,tertiary,,,,3,12.971554866666663,77.6356483,54
105317902,pedestrian,,,,2,12.9739007,77.63301095,63
105317908,residential,,,,16,12.9762716375,77.63342048125,50
105317911,residential,,,,3,12.979549533333332,77.63423923333333,55
105317915,steps,,,,2,12.973822,77.63290255,55
105317923,residential,,,,2,12.9790874,77.63416515,55
105317925,living_street,,,,2,12.98484835,77.63483435,60
105317931,pedestrian,,,,2,12.97385535,77.63294875,63
105317932,tertiary,,,both,2,12.98273285,77.63746764999999,64
105318887,tertiary,,,,5,12.96621072,77.63625282000001,54
105318888,tertiary,,,,3,12.965737033333331,77.6356854,54
105322095,service,,,,4,12.9525112,77.636461575,55
105322112,residential,,,,3,12.9528558,77.63874426666666,55
105322113,service,,,,10,12.956661360000002,77.64018806,50
105322120,residential,,,,5,12.95560706,77.6402836,55
105322128,residential,,,,7,12.954804057142857,77.64029282857143,50
105322129,service,,,,2,12.9532192,77.6397803,55
105322130,residential,,,,5,12.95334558,77.63883161999999,55
105322143,residential,,,,13,12.964271,77.6342439923077,50
105322147,residential,,,,3,12.953187233333333,77.63941263333334,55
105322150,residential,,,,2,12.9538833,77.64017215,55
105514529,residential,,,,2,12.9602288,77.63656695,55
105514530,residential,,,,4,12.972976625,77.6351154,55
105514532,residential,,yes,,3,12.9614397,77.63521623333334,70
106360544,residential,,,,2,12.96165045,77.63775915,55
106360545,steps,,,,4,12.963559025,77.641467775,55
106360546,tertiary,,,,6,12.961200833333336,77.63859358333333,49
106360547,residential,,,,4,12.96126335,77.638118675,55
106369982,residential,,,,9,12.963409422222222,77.63559983333333,50
107215077,tertiary,,,separate,12,12.98006675,77.60482796666666,49
107215079,primary,,,,7,12.978570542857142,77.6047561,45
107215083,secondary,,yes,separate,11,12.9787256,77.59827284545455,63
107215084,residential,,,,5,12.98197518,77.60158914,55
107215088,primary,,yes,separate,7,12.979847785714286,77.60047248571428,60
107218836,living_street,,,,4,12.973660575,77.638483825,60
107218837,living_street,,,,5,12.97491556,77.63769634,60
107218840,residential,,,,15,12.973258386666666,77.63791178,50
107218841,living_street,,,,2,12.97383725,77.63657055,60
107240639,service,,,,7,12.971676014285714,77.59685965714286,50
111867000,residential,,,,8,12.9686583375,77.5804451125,50
111867001,service,,,,2,12.97630775,77.5779626,55
111867002,residential,,,,2,12.96729555,77.5828052,55
111867004,residential,,,,4,12.976293625,77.578992825,55
111867005,residential,,,,8,12.968016625,77.577612625,50
111867007,secondary,,,separate,8,12.9655273625,77.58508075,48
111867008,tertiary,,,,12,12.968880966666667,77.57389489166667,49
111867009,residential,,,,9,12.9696164,77.57810564444445,50
111867012,tertiary,,,,17,12.968963470588236,77.5770594,49
111867013,tertiary,,,,15,12.972951613333333,77.57067374,49
111867014,residential,,,,8,12.969822725,77.58202561249999,50
111867015,residential,,,,2,12.9676458,77.58160545,55
111867016,residential,,,,2,12.9775523,77.5768516,55
111879316,living_street,,,,3,12.9653574,77.57471826666666,60
111879318,residential,,,,2,12.9626831,77.55833565,55
111879319,residential,,,,7,12.9666755,77.57276714285715,50
111879320,residential,,,,7,12.962847157142855,77.55942552857142,50
111879321,residential,,,,4,12.9634755,77.556837925,55
111879322,pedestrian,,,,3,12.965148533333334,77.57462006666667,63
111879324,residential,,,,3,12.9632293,77.556618,55
111879325,residential,,,,2,12.962521,77.5590752,55
111879326,residential,,,,2,12.9625544,77.55873645,55
111879327,tertiary,,,,4,12.967774675,77.57068705,54
111997550,residential,,,,3,12.972087733333334,77.60794366666666,55
111997552,residential,,,,3,12.972859666666666,77.60952626666666,55
112028480,residential,,,,6,12.963717099999998,77.59030651666667,50
112028483,residential,,,,5,12.96665026,77.60219876,55
112028488,residential,,,,3,12.971511866666669,77.61277319999999,55
112028489,residential,,,,4,12.966749025,77.605718475,55
112028490,service,,,,8,12.9687643875,77.602116475,50
112028491,residential,,,,12,12.967118125,77.60500875833334,50
112028496,unclassified,,,,10,12.97171404,77.61820273000001,50
112028497,residential,,,,6,12.972744616666668,77.61578273333333,50
112028499,residential,,,,4,12.967575225,77.59235137499999,55
112028500,residential,,,,3,12.9655794,77.5905367,55
112028502,residential,,,,4,12.97103765,77.616773825,55
112243682,service,,,,4,12.960616875,77.584575425,55
112243683,primary,,,,20,12.956390955,77.58395282000001,45
112243684,residential,,,,9,12.954531866666668,77.58704863333332,50
112243687,service,,,,5,12.9606269,77.5842448,55
112243688,service,,,,4,12.9605353,77.584521325,55
112243690,service,,,,2,12.9565359,77.58449905,55
112243694,service,,,,3,12.956788366666666,77.58452113333333,55
112243695,service,,,,3,12.9568631,77.58460706666666,55
112243696,service,,,,3,12.956692566666666,77.5845517,55
112243700,service,,,,3,12.956633866666666,77.5846165,55
112243703,residential,,,,3,12.9587961,77.58636006666667,55
112243707,service,,,,2,12.9567157,77.58421345,55
112243708,residential,,,,2,12.9555559,77.58507015,55
112243709,service,,,,3,12.956963833333331,77.58462076666666,55
112243710,residential,,,,2,12.96000665,77.58451844999999,55
112243712,service,,,,2,12.960737,77.58447455000001,55
112243714,service,,,,2,12.9606392,77.58441625,55
112243717,residential,,,,2,12.9552749,77.58533990000001,55
112243721,service,,,,2,12.95994195,77.58514355,55
112380248,residential,,,,3,12.9551884,77.57886463333334,55
112380254,living_street,,,,3,12.960293966666669,77.57811533333334,60
112380255,residential,,,,7,12.950556185714284,77.57870564285714,50
112380256,residential,,,,2,12.95298875,77.57959805,55
112380260,residential,,,,4,12.950802375,77.574032925,55
112380262,secondary,,,,11,12.9500977,77.57677187272726,48
112380266,residential,,,,4,12.961062025,77.580378275,55
112380267,residential,,,,4,12.958135225,77.5758675,55
112380269,residential,,,,2,12.9545392,77.5783763,55
112380271,residential,,,,5,12.95847532,77.57520178,55
112380274,residential,,,,4,12.9527325,77.582322075,55
112465387,unclassified,,,,5,12.94999794,77.64357129999999,55
112657835,tertiary,30.0,,both,22,12.968448690909092,77.59699220454546,79
112657837,tertiary,25.0,,separate,8,12.97069845,77.5994779625,69
112994236,residential,,,,8,12.974582525,77.631848375,50
112994238,residential,,,,2,12.97356655,77.63266335,55
112994241,residential,,,,4,12.9728384,77.631860775,55
112994249,residential,,,,2,12.97482115,77.63209810000001,55
112994250,pedestrian,,,,5,12.95930698,77.63533472,63
112994252,residential,,,,2,12.97529885,77.6320578,55
112994258,residential,,,,5,12.97544342,77.63141248,55
112994259,tertiary,,,,4,12.970144225,77.640357325,54
112994263,residential,,,,5,12.97431646,77.6310513,55
112994275,residential,,,,18,12.97487095,77.62997448333334,50
112994277,primary_link,,,,6,12.961645566666666,77.64143653333333,50
112994281,primary_link,,,,3,12.960612666666668,77.6419588,55
112994284,residential,,,,2,12.9750354,77.63207785,55
112994286,residential,,,,5,12.972666620000002,77.63424984000001,55
112994289,residential,,,,3,12.973935366666666,77.63257813333333,55
112994290,tertiary,,yes,,4,12.959566225,77.63848425,69
113287086,service,,,,3,12.964846966666665,77.58647069999999,55
113287088,tertiary,,,,4,12.9726565,77.5812944,54
113287091,residential,,,,8,12.9620899375,77.5876630125,50
113783894,footway,,,,3,12.9871174,77.5958385,65
115837334,primary,,,,4,12.986147675000002,77.58939782499999,50
115938060,service,,,,3,12.987703466666666,77.6224646,55
116937014,residential,,,both,12,12.971199558333334,77.64906426666667,60
118004574,residential,,,,7,12.969425542857143,77.64560418571429,50
118926933,residential,,yes,,6,12.969979916666666,77.64998681666667,65
119132969,residential,,,both,2,12.96843775,77.6478304,65
119132970,residential,,yes,no,3,12.969617466666667,77.64917286666667,65
119132973,residential,,yes,no,10,12.96919694,77.64903368,60
119132976,residential,,,,6,12.9637649,77.64467323333334,50
119132981,residential,,yes,no,5,12.96972118,77.64963634,65
119132984,residential,,yes,no,3,12.969587166666663,77.65004803333333,65
121883112,service,,,,4,12.98961385,77.58825215,55
121883177,service,,,,12,12.984670558333333,77.58922910833333,50
124316745,primary,30.0,,separate,22,12.972838922727272,77.60881696818181,65
124316968,primary,,yes,left,11,12.965771536363636,77.61943643636363,70
126774193,secondary,,,separate,11,12.978277736363635,77.63606240909091,48
126774202,residential,,,,2,12.978072,77.63025605,55
126774203,residential,,,,2,12.97661135,77.63557395000001,55
126774206,residential,,,,7,12.972580814285717,77.63512428571428,50
126774207,residential,,,both,11,12.97978219090909,77.63639464545454,60
128443958,primary,60.0,,no,2,12.94999215,77.60578129999999,35
128510750,tertiary,,,left,15,12.965379853333332,77.63857785333333,59
128510751,tertiary,,,,11,12.96840888181818,77.63893420000001,49
128510752,residential,,,,2,12.9656014,77.6387966,55
128510753,residential,,,,2,12.964221,77.64282635,55
128510754,residential,,,,2,12.96333065,77.63696355,55
128510755,residential,,yes,,2,12.96575875,77.63851185,70
128510756,residential,,,,2,12.96545775,77.63908885000001,55
128510757,residential,,,,2,12.9645461,77.64284935,55
128510759,residential,,,,2,12.964757,77.6445071,55
128510760,residential,,,,2,12.9657903,77.63751345,55
128510761,residential,,,,4,12.965008375,77.6448691,55
128510762,residential,,,,2,12.96399745,77.64063329999999,55
128510763,residential,,,,3,12.9673587,77.63815076666667,55
128510764,residential,,,,10,12.96393347,77.63666329,50
128510765,residential,,,,9,12.962650833333337,77.63651795555556,50
128510766,residential,,,,2,12.96525925,77.6395101,55
128510767,footway,,,,11,12.9656433,77.63710943636364,60
128510768,footway,,,,3,12.965577233333336,77.63711816666667,65
128510779,residential,,yes,both,5,12.96974304,77.64614558000001,80
128510780,residential,,,,2,12.9691351,77.6448791,55
128510781,residential,,yes,,3,12.968934133333336,77.6362546,70
128515237,residential,,,,2,12.9666542,77.63863789999999,55
128515238,living_street,,,,5,12.96687698,77.64050194000001,60
128515239,residential,,,,3,12.966959433333336,77.6358785,55
128515240,residential,,,,4,12.9702465,77.63340375,55
128515241,residential,,,,4,12.96629065,77.638918975,55
128515242,residential,,,,4,12.966817525,77.6362795,55
128515243,residential,,,,3,12.966637966666667,77.64027976666667,55
128515244,living_street,,,,2,12.96603715,77.63937865,60
128515246,residential,,,,6,12.96589055,77.64097766666667,50
128515247,residential,,,,4,12.970020675,77.63288055,55
128515248,residential,,,,5,12.96742172,77.63605248,55
128515250,residential,,,,8,12.9659203875,77.6392351375,50
128515257,tertiary,,,,4,12.971654575,77.6247012,54
128515885,residential,,,,2,12.9621993,77.6367606,55
128515886,residential,,,,2,12.9635965,77.63508254999999,55
128515887,living_street,,,,3,12.967622466666668,77.6393728,60
130121744,secondary,30.0,,,2,12.96672695,77.62056085,73
130121747,secondary,,yes,separate,15,12.968414473333333,77.62017966666666,63
130302884,tertiary,,,,16,12.99056001875,77.5822392875,49
130302889,tertiary,,,separate,5,12.98696042,77.57997284000001,54
130304585,primary,,,,13,12.991401346153848,77.58549135384615,45
130355529,primary,,,,3,12.9846511,77.58840603333333,50
130524169,residential,,,,3,12.9631696,77.57165173333334,55
130524170,secondary,,,,12,12.951127608333332,77.57228298333332,48
131388427,residential,,,,27,12.977539529629633,77.61776962962962,50
131663296,residential,,yes,,6,12.965367366666667,77.60574696666667,65
131683873,living_street,,,,4,12.981791825,77.6063707,60
132047069,primary,,,,6,12.9802623,77.57119651666666,45
132191813,primary,30.0,yes,,6,12.961174266666667,77.59421203333333,80
132191814,primary,,,,16,12.962352175,77.5920716125,45
132191815,primary,30.0,,,10,12.96226481,77.59376226,65
132191817,secondary,30.0,,separate,19,12.968230084210528,77.61080573157895,68
132191818,primary,30.0,yes,,9,12.964806,77.59688833333333,80
132516173,residential,,,,4,12.9775386,77.575057575,55
132549655,residential,,,,2,12.96313995,77.64495155,55
132549659,residential,,,,4,12.962784175,77.645024175,55
132782110,secondary,,,,3,12.972507533333332,77.61955590000001,53
132907549,residential,,,,2,12.9785248,77.6273342,55
132907550,footway,,,,2,12.9786702,77.6252992,65
132907551,residential,,,,2,12.97789325,77.62673835,55
132907552,footway,,,,2,12.978712,77.6258826,65
132907555,residential,,,,3,12.977958066666666,77.6258562,55
132907556,residential,,,,2,12.9766915,77.62093615,55
132907557,residential,,,,8,12.976379475,77.6220156625,50
132907559,residential,,,,3,12.975878166666666,77.6235237,55
132907560,residential,,,,2,12.9786284,77.6246776,55
132907562,residential,,,,6,12.977664416666668,77.62523145,50
132907563,residential,,,,11,12.976217881818185,77.62240851818181,50
132907565,residential,,,,11,12.980246745454544,77.62781815454547,50
132907566,residential,,,,8,12.97768945,77.6261973,50
132907568,residential,,,,9,12.980425644444445,77.62405528888888,50
132909371,residential,,yes,,7,12.981305385714284,77.6429287,65
133061657,service,,,,4,12.959395425,77.648993875,55
133061659,service,,,,4,12.958160525,77.6476794,55
133061660,service,,,,10,12.95929195,77.64924716,50
133061666,service,,,,3,12.959578833333332,77.64916293333333,55
133061667,service,,,,2,12.9595339,77.6492326,55
133358657,residential,30.0,,,11,12.983152263636365,77.60855900909091,70
133467629,primary_link,,,,8,12.9668794375,77.5948897375,50
133492066,residential,30.0,,,9,12.986662311111113,77.59929528888888,70
133492067,residential,,,,13,12.988354992307691,77.59927864615385,50
133492068,residential,,,,6,12.989654966666668,77.60045058333333,50
133493903,residential,,,,16,12.986437925,77.60023716875,50
133493907,residential,,,,5,12.98642156,77.59896871999999,55
133493912,residential,,,,13,12.985663061538462,77.60080575384616,50
133493913,residential,,,,3,12.985279566666668,77.6008662,55
133493916,residential,,,,10,12.98662847,77.59970161,50
133632532,secondary,30.0,,separate,16,12.9691495,77.61066813125,68
133632534,primary,30.0,yes,separate,13,12.966840353846154,77.60968562307693,80
133756128,residential,,,,4,12.987281825,77.5511506,55
133756129,residential,,,,12,12.986119083333334,77.55294195,50
133756138,secondary,,yes,,7,12.9880066,77.55929874285714,63
133756139,residential,,,,7,12.985368,77.56052515714285,50
133756146,residential,,,,8,12.9842160625,77.550599875,50
133756149,residential,,,,4,12.985297925,77.553357125,55
133756151,residential,,,,10,12.98887908,77.56031714,50
133756152,residential,,,,5,12.98662026,77.55113566,55
133756160,residential,,,,7,12.986759857142856,77.5521057,50
133756167,residential,,,,5,12.98669422,77.55042438000001,55
133756173,residential,,,,7,12.986640085714283,77.5516861,50
133756181,residential,,,,2,12.98710715,77.55058545,55
133756183,residential,,,,4,12.985133925,77.560847825,55
133756193,residential,,,,2,12.9872669,77.55246885,55
133756194,residential,,,,4,12.986786375,77.55243304999999,55
133881868,tertiary,,,,4,12.97055095,77.633081175,54
133881870,tertiary,,,,30,12.96534343,77.63494310666667,49
133881871,residential,,,,2,12.96989065,77.6332902,55
133881873,residential,,,,5,12.9696352,77.6333947,55
133885467,residential,,,,15,12.948064353333333,77.55688556,50
133885470,residential,,,,13,12.94821396923077,77.55731342307692,50
135088035,secondary,,,,6,12.9880491,77.57756356666665,48
135088037,secondary,,,,2,12.98809485,77.576799,53
135262257,residential,,,,6,12.9584649,77.646307,50
135262258,residential,,,,2,12.96643065,77.64773585,55
135262259,residential,,,,2,12.9656619,77.64546150000001,55
135262260,residential,,,,2,12.9658753,77.64488535000001,55
135262262,residential,,,,2,12.965236,77.64525760000001,55
135262263,residential,,,,2,12.96577335,77.64517430000001,55
135262264,living_street,,,,2,12.96584265,77.64338475,60
135262265,residential,,,,6,12.95808195,77.64579909999999,50
135262266,living_street,,,,2,12.9655959,77.64366799999999,60
135262268,living_street,,,,2,12.9660897,77.64341805000001,60
135262269,residential,,,,4,12.9654267,77.64305855,55
135262270,residential,,,,4,12.96558875,77.64454070000001,55
135262271,residential,,,,5,12.96623262,77.64744334,55
135262272,residential,,,,5,12.965575239999998,77.64518724,55
135262274,residential,,,,12,12.965650666666669,77.64540674166666,50
135956749,residential,,,,6,12.962889566666668,77.64098621666666,50
135956750,residential,,,,2,12.96470625,77.64035285,55
135957279,residential,,,,3,12.9642697,77.64091069999999,55
135997372,residential,,,,4,12.9722808,77.600794425,55
136752730,residential,,yes,no,3,12.969038366666666,77.64880903333334,65
136752731,residential,,,,7,12.97054427142857,77.64928384285714,50
136752733,residential,,,,10,12.97079906,77.64901095,50
136752736,residential,,,,2,12.9702955,77.64965459999999,55
136784703,residential,,,,2,12.9717537,77.65012525,55
136784708,residential,,,,4,12.971792475,77.649524075,55
